Name,Status,Type,Creator,Date,Day_Start,Day_End,Month_Start,Month_Finish,Date_Start,Date_End,Year,Time_Start,Duration,Location,Going,Attendance,Date_Date_Excel,,lat,lon
Тренировка (большое/маленькое поле),Completed,Team Practice,Eugene Arkhipov,"SUNDAY, OCTOBER 18, 2020 AT 1 PM - 2:30 PM",SUNDAY,SUNDAY,OCTOBER,October,18,18,2020,1:00 PM,Duration: 1 hr 30 min,"Шереметьевская улица 29, Москва, Россия, 127521","Kn Yaz, Андрей Шухминов, Dmitry Kupriyanov, Nikita Cherkashin, Nick Ecvols, Valeo Sosnov, Artem Denisov, Eugene Arkhipov",8,"Sunday, October 18, 2020",,55.8041548,37.61498724
Внутрикомандный турнир 24 октября,Completed,Intra-Squad Game,Artur Ventsel,"SATURDAY, OCTOBER 24, 2020 AT 8 PM - 9:30 PM",SATURDAY,SATURDAY,OCTOBER,October,24,24,2020,8:00 PM,Duration: 1 hr 30 min,ул. добролюбова д.2 стр. 3,"Kn Yaz, Антон Тараненко, Павел Багаев, Andrey Mineev, Григорий Гоголь, Андрей Шухминов, Dmitry Kupriyanov, Aleksandr Avramenko, Nikita Cherkashin, Alexander Sazzi, Александр Самылкин, Vladislav Vereschagin, Gabriel Yegiazarov, Artem Denisov, Artur Ventsel, Eugene Arkhipov",16,"Saturday, October 24, 2020",,55.80771138,37.59891713
Тренировка (большое/маленькое поле),Completed,Team Practice,Eugene Arkhipov,"SUNDAY, OCTOBER 25, 2020 AT 1 PM - 2:30 PM",SUNDAY,SUNDAY,OCTOBER,October,25,25,2020,1:00 PM,Duration: 1 hr 30 min,"Шереметьевская улица 29, Москва, Россия, 127521","Kn Yaz, Andrey Mineev, Nikita Cherkashin, Nick Ecvols, Alexander Sazzi, Александр Самылкин, Artem Denisov, Artur Ventsel, Eugene Arkhipov",9,"Sunday, October 25, 2020",,55.8041548,37.61498724
Тренировка (суб вечер),Completed,Team Practice,Eugene Arkhipov,"SATURDAY, OCTOBER 31, 2020 AT 8 PM - 9:30 PM",SATURDAY,SATURDAY,OCTOBER,October,31,31,2020,8:00 PM,Duration: 1 hr 30 min,ул. добролюбова д.2 стр. 3,"Kn Yaz, Антон Тараненко, Andrey Mineev, Андрей Шухминов, Nikita Cherkashin, Alexander Sazzi, Vladislav Vereschagin, Gabriel Yegiazarov, Eugene Arkhipov",9,"Saturday, October 31, 2020",,55.80771138,37.59891713
Тренировка (большое/маленькое поле),Completed,Team Practice,Eugene Arkhipov,"SUNDAY, NOVEMBER 1, 2020 AT 1 PM - 2:30 PM",SUNDAY,SUNDAY,NOVEMBER,November,1,1,2020,1:00 PM,Duration: 1 hr 30 min,"Шереметьевская улица 29, Москва, Россия, 127521","Kn Yaz, Александр Терентьев, Иван Лысов, Андрей Шухминов, Alexander Sazzi, Valeo Sosnov, Artur Ventsel, Eugene Arkhipov",8,"Sunday, November 1, 2020",,55.8041548,37.61498724
Тренировка (суб вечер),Completed,Team Practice,Eugene Arkhipov,"SATURDAY, NOVEMBER 7, 2020 AT 8 PM - 9:30 PM",SATURDAY,SATURDAY,NOVEMBER,November,7,7,2020,8:00 PM,Duration: 1 hr 30 min,ул. добролюбова д.2 стр. 3,"Антон Тараненко, Андрей Шухминов, Simon Chislov, Valeo Sosnov, Vladislav Vereschagin, Gabriel Yegiazarov, Artem Denisov, Anton Berezin, Artur Ventsel, Eugene Arkhipov",10,"Saturday, November 7, 2020",,55.80771138,37.59891713
Тренировка (большое/маленькое поле),Completed,Team Practice,Eugene Arkhipov,"SUNDAY, NOVEMBER 8, 2020 AT 1 PM - 2:30 PM",SUNDAY,SUNDAY,NOVEMBER,November,8,8,2020,1:00 PM,Duration: 1 hr 30 min,"Шереметьевская улица 29, Москва, Россия, 127521","Valeo Sosnov, Artur Ventsel, Eugene Arkhipov, Иван Лысов, Антон Тараненко, Святослав Суханов, Иван Никитин, Nick Ecvols, Artem Denisov",9,"Sunday, November 8, 2020",,55.8041548,37.61498724
Внутрикомандый турнир 14 ноября,Completed,Intra-Squad Game,Artur Ventsel,"SATURDAY, NOVEMBER 14, 2020 AT 8 PM - 9:30 PM",SATURDAY,SATURDAY,NOVEMBER,November,14,14,2020,8:00 PM,Duration: 1 hr 30 min,ул. добролюбова д.2 стр. 3,"Valeo Sosnov, Artur Ventsel, Eugene Arkhipov, Kn Yaz, Александр Терентьев, Константин Гуров, Антон Тараненко, Andrey Mineev, Святослав Суханов, Иван Никитин, Андрей Шухминов, Simon Chislov, Dmitry Kupriyanov, Denis Kudrin, Aleksandr Avramenko, Nikita Cherkashin, Alexey Sukhanov, Alexander Sazzi, Vladislav Vereschagin, Gabriel Yegiazarov",22,"Saturday, November 14, 2020",,55.80771138,37.59891713
Тренировка (большое/маленькое поле),Completed,Team Practice,Eugene Arkhipov,"SUNDAY, NOVEMBER 15, 2020 AT 1 PM - 2:30 PM",SUNDAY,SUNDAY,NOVEMBER,November,15,15,2020,1:00 PM,Duration: 1 hr 30 min,"Шереметьевская улица 29, Москва, Россия, 127521","Valeo Sosnov, Artur Ventsel, Eugene Arkhipov, Kn Yaz, Святослав Суханов, Alexander Sazzi, Gabriel Yegiazarov",7,"Sunday, November 15, 2020",,55.8041548,37.61498724
Тренировка (суб вечер),Completed,Team Practice,Eugene Arkhipov,"SATURDAY, NOVEMBER 21, 2020 AT 8 PM - 9:30 PM",SATURDAY,SATURDAY,NOVEMBER,November,21,21,2020,8:00 PM,Duration: 1 hr 30 min,ул. добролюбова д.2 стр. 3,"Valeo Sosnov, Eugene Arkhipov, Kn Yaz, Константин Гуров, Антон Тараненко, Андрей Шухминов, Aleksandr Avramenko, Nikita Cherkashin, Alexander Sazzi, Vladislav Vereschagin, Artem Denisov",11,"Saturday, November 21, 2020",,55.80771138,37.59891713
Тренировка (большое/маленькое поле),Completed,Team Practice,Eugene Arkhipov,"SUNDAY, NOVEMBER 22, 2020 AT 1 PM - 2:30 PM",SUNDAY,SUNDAY,NOVEMBER,November,22,22,2020,1:00 PM,Duration: 1 hr 30 min,"Шереметьевская улица 29, Москва, Россия, 127521","Valeo Sosnov, Eugene Arkhipov, Александр Терентьев, Антон Тараненко, Святослав Суханов, Nikita Cherkashin, Alexander Sazzi",7,"Sunday, November 22, 2020",,55.8041548,37.61498724
Тренировка (суб вечер),Completed,Team Practice,Eugene Arkhipov,"SATURDAY, NOVEMBER 28, 2020 AT 8 PM - 9:30 PM",SATURDAY,SATURDAY,NOVEMBER,November,28,28,2020,8:00 PM,Duration: 1 hr 30 min,ул. добролюбова д.2 стр. 3,"Valeo Sosnov, Artur Ventsel, Eugene Arkhipov, Samuil Yusufov, Kn Yaz, Александр Терентьев, Святослав Суханов, Иван Никитин, Nikita Cherkashin, Alexander Sazzi, Vladislav Vereschagin, Gabriel Yegiazarov, Artem Denisov, Konstantin Kologriev",14,"Saturday, November 28, 2020",,55.80771138,37.59891713
Тренировка (большое/маленькое поле),Completed,Team Practice,Eugene Arkhipov,"SUNDAY, NOVEMBER 29, 2020 AT 1 PM - 2:30 PM",SUNDAY,SUNDAY,NOVEMBER,November,29,29,2020,1:00 PM,Duration: 1 hr 30 min,"Шереметьевская улица 29, Москва, Россия, 127521","Valeo Sosnov, Artur Ventsel, Eugene Arkhipov, Samuil Yusufov, Cole Russon, Kn Yaz, Александр Терентьев, Святослав Суханов, Denis Kudrin, Nikita Cherkashin, Alexander Sazzi, Followed by 15 people",12,"Sunday, November 29, 2020",,55.8041548,37.61498724
Внутрикомандный турнир 5 декабря,Completed,Intra-Squad Game,Artur Ventsel,"SATURDAY, DECEMBER 5, 2020 AT 8 PM - 9:30 PM",SATURDAY,SATURDAY,DECEMBER,December,5,5,2020,8:00 PM,Duration: 1 hr 30 min,ул. добролюбова д.2 стр. 3,"Artur Ventsel, Eugene Arkhipov, Kn Yaz, Александр Терентьев, Константин Гуров, Святослав Суханов, Андрей Шухминов, Simon Chislov, Dmitry Kupriyanov, Nikita Cherkashin, Alexey Sukhanov, Alexander Sazzi, Vladislav Vereschagin, Artem Denisov, Konstantin Kologriev",15,"Saturday, December 5, 2020",,55.80771138,37.59891713
Тренировка (большое/маленькое поле),Completed,Team Practice,Eugene Arkhipov,"SUNDAY, DECEMBER 6, 2020 AT 1 PM - 2:30 PM",SUNDAY,SUNDAY,DECEMBER,December,6,6,2020,1:00 PM,Duration: 1 hr 30 min,"Шереметьевская улица 29, Москва, Россия, 127521","Valeo Sosnov, Artur Ventsel, Eugene Arkhipov, Samuil Yusufov, Kn Yaz, Святослав Суханов, Alexandr Bovin, Dmitry Kupriyanov, Nikita Cherkashin, Alexander Sazzi, Robert Zx, Artem Denisov",12,"Sunday, December 6, 2020",,55.8041548,37.61498724
Тренировка (суб вечер),Completed,Team Practice,Eugene Arkhipov,"SATURDAY, DECEMBER 12, 2020 AT 8 PM - 9:30 PM",SATURDAY,SATURDAY,DECEMBER,December,12,12,2020,8:00 PM,Duration: 1 hr 30 min,ул. добролюбова д.2 стр. 3,"Valeo Sosnov, Artur Ventsel, Eugene Arkhipov, Samuil Yusufov, Kn Yaz, Антон Тараненко, Святослав Суханов, Андрей Шухминов, Dmitry Kupriyanov, Denis Kudrin, Nikita Cherkashin, Vladislav Vereschagin, Gabriel Yegiazarov, Artem Denisov",14,"Saturday, December 12, 2020",,55.80771138,37.59891713
Тренировка (большое/маленькое поле),Completed,Team Practice,Eugene Arkhipov,"SUNDAY, DECEMBER 13, 2020 AT 1 PM - 2:30 PM",SUNDAY,SUNDAY,DECEMBER,December,13,13,2020,1:00 PM,Duration: 1 hr 30 min,"Шереметьевская улица 29, Москва, Россия, 127521","Valeo Sosnov, Artur Ventsel, Eugene Arkhipov, Samuil Yusufov, Kn Yaz, Alexandr Bovin, Alexander Sazzi, Robert Zx, Artem Denisov",9,"Sunday, December 13, 2020",,55.8041548,37.61498724
Тренировка (суб вечер),Completed,Team Practice,Eugene Arkhipov,"SATURDAY, DECEMBER 19, 2020 AT 8 PM - 9:30 PM",SATURDAY,SATURDAY,DECEMBER,December,19,19,2020,8:00 PM,Duration: 1 hr 30 min,ул. добролюбова д.2 стр. 3,"Valeo Sosnov, Eugene Arkhipov, Samuil Yusufov, Egor Gorelix, Andrey Mineev, Святослав Суханов, Иван Никитин, Андрей Шухминов, Denis Kudrin, Nikita Cherkashin, Nick Ecvols, Vladimir Yerakhtorin, Vladislav Vereschagin, Gabriel Yegiazarov, Konstantin Kologriev, Followed by 15 people",16,"Saturday, December 19, 2020",,55.80771138,37.59891713
Тренировка (вос днем),Completed,Team Practice,Eugene Arkhipov,"SUNDAY, DECEMBER 20, 2020 AT 1 PM - 2:30 PM",SUNDAY,SUNDAY,DECEMBER,December,20,20,2020,1:00 PM,Duration: 1 hr 30 min,"Шереметьевская улица 29, Москва, Россия, 127521","Valeo Sosnov, Artur Ventsel, Eugene Arkhipov, Egor Gorelix, Константин Гуров, Gabriel Yegiazarov",6,"Sunday, December 20, 2020",,55.8041548,37.61498724
Тренировка (суб вечер),Completed,Team Practice,Eugene Arkhipov,"SATURDAY, DECEMBER 26, 2020 AT 8 PM - 9:30 PM",SATURDAY,SATURDAY,DECEMBER,December,26,26,2020,8:00 PM,Duration: 1 hr 30 min,ул. добролюбова д.2 стр. 3,"Eugene Arkhipov, Samuil Yusufov, Cole Russon, Kn Yaz, Александр Терентьев, Константин Гуров, Антон Тараненко, Andrey Mineev, Андрей Шухминов, Nikita Cherkashin, Nick Ecvols, Alexander Sazzi, Vladislav Vereschagin, Gabriel Yegiazarov, Artem Denisov, Konstantin Kologriev",16,"Saturday, December 26, 2020",,55.80771138,37.59891713
Тренировка (суб вечер),Completed,Team Practice,Eugene Arkhipov,"SATURDAY, JANUARY 9, 2021 AT 8 PM - 9:30 PM",SATURDAY,SATURDAY,JANUARY,January,9,9,2021,8:00 PM,Duration: 1 hr 30 min,ул. добролюбова д.2 стр. 3,"Valeo Sosnov, Eugene Arkhipov, Александр Терентьев, Антон Тараненко, Андрей Шухминов, Vladislav Vereschagin, Gabriel Yegiazarov, Konstantin Kologriev",8,"Saturday, January 9, 2021",,55.80771138,37.59891713
Тренировка (вос днем),Completed,Team Practice,Eugene Arkhipov,"SUNDAY, JANUARY 10, 2021 AT 1 PM - 2 PM",SUNDAY,SUNDAY,JANUARY,January,10,10,2021,1:00 PM,Duration: 1 hr,"Душинская улица, 7с1","Valeo Sosnov, Eugene Arkhipov, Иван Лысов",3,"Sunday, January 10, 2021",,55.7452,37.70806
Тренировка (суб вечер),Completed,Team Practice,Eugene Arkhipov,"SATURDAY, JANUARY 16, 2021 AT 8 PM - 9:30 PM",SATURDAY,SATURDAY,JANUARY,January,16,16,2021,8:00 PM,Duration: 1 hr 30 min,ул. добролюбова д.2 стр. 3,"Valeo Sosnov, Eugene Arkhipov, Samuil Yusufov, Kn Yaz, Александр Терентьев, Константин Гуров, Антон Тараненко, Андрей Шухминов, Simon Chislov, Aleksandr Avramenko, Alexander Sazzi, Vladimir Yerakhtorin, Vladislav Vereschagin, Gabriel Yegiazarov, Artem Denisov",15,"Saturday, January 16, 2021",,55.80771138,37.59891713
Тренировка (вос днем),Completed,Team Practice,Eugene Arkhipov,"SUNDAY, JANUARY 17, 2021 AT 12:30 PM - 2 PM",SUNDAY,SUNDAY,JANUARY,January,17,17,2021,12:30 PM,Duration: 1 hr 30 min,"Душинская улица, 7с1","Valeo Sosnov, Eugene Arkhipov, Kn Yaz, Святослав Суханов, Иван Никитин, Андрей Шухминов, Alexander Sazzi, Gabriel Yegiazarov",8,"Sunday, January 17, 2021",,55.7452,37.70806
Тренировка (суб вечер),Completed,Team Practice,Eugene Arkhipov,"SATURDAY, JANUARY 23, 2021 AT 8 PM - 9:30 PM",SATURDAY,SATURDAY,JANUARY,January,23,23,2021,8:00 PM,Duration: 1 hr 30 min,ул. добролюбова д.2 стр. 3,"Valeo Sosnov, Eugene Arkhipov, Kn Yaz, Александр Терентьев, Антон Тараненко, Андрей Шухминов, Denis Kudrin, Nick Ecvols, Alexander Sazzi, Vladimir Yerakhtorin, Gabriel Yegiazarov, Artem Denisov",12,"Saturday, January 23, 2021",,55.80771138,37.59891713
Тренировка (вос днем),Completed,Team Practice,Eugene Arkhipov,"SUNDAY, JANUARY 24, 2021 AT 12:30 PM - 2 PM",SUNDAY,SUNDAY,JANUARY,January,24,24,2021,12:30 PM,Duration: 1 hr 30 min,"Душинская улица, 7с1","Valeo Sosnov, Eugene Arkhipov, Kn Yaz, Alexander Sazzi",4,"Sunday, January 24, 2021",,55.7452,37.70806
Тренировка (суб вечер),Completed,Team Practice,Eugene Arkhipov,"SATURDAY, JANUARY 30, 2021 AT 8 PM - 9:30 PM",SATURDAY,SATURDAY,JANUARY,January,30,30,2021,8:00 PM,Duration: 1 hr 30 min,ул. добролюбова д.2 стр. 3,"Eugene Arkhipov, Kn Yaz, Александр Терентьев, Андрей Шухминов, Nick Ecvols, Gabriel Yegiazarov, Artem Denisov, Konstantin Kologriev",8,"Saturday, January 30, 2021",,55.80771138,37.59891713
Тренировка (вос днем),Completed,Team Practice,Eugene Arkhipov,"SUNDAY, JANUARY 31, 2021 AT 1 PM - 2:30 PM",SUNDAY,SUNDAY,JANUARY,January,31,31,2021,1:00 PM,Duration: 1 hr 30 min,"Шереметьевская улица 29, Москва, Россия, 127521","Eugene Arkhipov, Kn Yaz, Egor Gorelix, Nikita Cherkashin, Gabriel Yegiazarov",5,"Sunday, January 31, 2021",,55.8041548,37.61498724
Тренировка (суб вечер),Completed,Team Practice,Eugene Arkhipov,"SATURDAY, FEBRUARY 6, 2021 AT 8 PM - 9:30 PM",SATURDAY,SATURDAY,FEBRUARY,February,6,6,2021,8:00 PM,Duration: 1 hr 30 min,ул. добролюбова д.2 стр. 3,"Valeo Sosnov, Artur Ventsel, Eugene Arkhipov, Kn Yaz, Александр Терентьев, Egor Gorelix, Константин Гуров, Антон Тараненко, Dmitry Kupriyanov, Denis Kudrin, Nikita Cherkashin, Alexander Sazzi, Alex Ilmenyov, Vladimir Yerakhtorin, Gabriel Yegiazarov, Artem Denisov",16,"Saturday, February 6, 2021",,55.80771138,37.59891713
Тренировка (вос днем),Completed,Team Practice,Eugene Arkhipov,"SUNDAY, FEBRUARY 7, 2021 AT 1 PM - 2:30 PM",SUNDAY,SUNDAY,FEBRUARY,February,7,7,2021,1:00 PM,Duration: 1 hr 30 min,"Шереметьевская улица 29, Москва, Россия, 127521","Valeo Sosnov, Artur Ventsel, Eugene Arkhipov, Kn Yaz, Egor Gorelix, Святослав Суханов, Alexandr Bovin, Alexey Sukhanov, Alexander Sazzi, Gabriel Yegiazarov",10,"Sunday, February 7, 2021",,55.8041548,37.61498724
Тренировка (суб вечер),Completed,Team Practice,Eugene Arkhipov,"SATURDAY, FEBRUARY 13, 2021 AT 8 PM - 9:30 PM",SATURDAY,SATURDAY,FEBRUARY,February,13,13,2021,8:00 PM,Duration: 1 hr 30 min,ул. добролюбова д.2 стр. 3,"Valeo Sosnov, Eugene Arkhipov, Kn Yaz, Egor Gorelix, Константин Гуров, Святослав Суханов, Андрей Шухминов, Dmitry Kupriyanov, Alexey Sukhanov, Vladimir Yerakhtorin, Gabriel Yegiazarov, Artem Denisov",12,"Saturday, February 13, 2021",,55.80771138,37.59891713
Тренировка (вос днем),Completed,Team Practice,Eugene Arkhipov,"SUNDAY, FEBRUARY 14, 2021 AT 1 PM - 2 PM",SUNDAY,SUNDAY,FEBRUARY,February,14,14,2021,1:00 PM,Duration: 1 hr,"Шереметьевская улица 29, Москва, Россия, 127521","Valeo Sosnov, Eugene Arkhipov, Kn Yaz, Egor Gorelix, Андрей Шухминов, Gabriel Yegiazarov, Artem Denisov",7,"Sunday, February 14, 2021",,55.8041548,37.61498724
Тренировка (суб вечер),Completed,Team Practice,Eugene Arkhipov,"SATURDAY, FEBRUARY 20, 2021 AT 8 PM - 9:30 PM",SATURDAY,SATURDAY,FEBRUARY,February,20,20,2021,8:00 PM,Duration: 1 hr 30 min,ул. добролюбова д.2 стр. 3,"Valeo Sosnov, Artur Ventsel, Eugene Arkhipov, Samuil Yusufov, Kn Yaz, Александр Терентьев, Андрей Шухминов, Aleksandr Avramenko, Alexander Sazzi, Vladislav Vereschagin, Konstantin Kologriev",11,"Saturday, February 20, 2021",,55.80771138,37.59891713
Тренировка (вос днем),Completed,Team Practice,Eugene Arkhipov,"SUNDAY, FEBRUARY 21, 2021 AT 1 PM - 2 PM",SUNDAY,SUNDAY,FEBRUARY,February,21,21,2021,1:00 PM,Duration: 1 hr,"Шереметьевская улица 29, Москва, Россия, 127521","Valeo Sosnov, Eugene Arkhipov, Kn Yaz, Egor Gorelix, Андрей Шухминов, Alexander Sazzi",6,"Sunday, February 21, 2021",,55.8041548,37.61498724
Внутрикомандный турнир 62*54,Completed,Intra-Squad Game,Eugene Arkhipov,"SATURDAY, FEBRUARY 27, 2021 AT 10 PM - 11:59 PM",SATURDAY,SATURDAY,FEBRUARY,February,27,27,2021,10:00 PM,Duration: 1 hr 59 min,"Шипиловский проезд, 63к2","Valeo Sosnov, Artur Ventsel, Eugene Arkhipov, Kn Yaz, Александр Терентьев, Иван Лысов, Константин Гуров, Антон Тараненко, Святослав Суханов, Андрей Шухминов, Alexandr Bovin, Dmitry Kupriyanov, Denis Kudrin, Aleksandr Avramenko, Alexey Sukhanov, Vladislav Vereschagin, Gabriel Yegiazarov, Artem Denisov, Konstantin Kologriev, Gus Peters",20,"Saturday, February 27, 2021",,55.60154285,37.7091601
тренировка вос. днем (Шереметьевская),Completed,Team Practice,Eugene Arkhipov,"SUNDAY, FEBRUARY 28, 2021 AT 1 PM - 3 PM",SUNDAY,SUNDAY,FEBRUARY,February,28,28,2021,1:00 PM,Duration: 2 hr,"Шереметьевская улица 29, Москва, Россия, 127521","Valeo Sosnov, Artur Ventsel, Eugene Arkhipov, Kn Yaz, Александр Терентьев, Андрей Шухминов, Nikita Cherkashin, Artem Denisov",8,"Sunday, February 28, 2021",,55.8041548,37.61498724
Тренировка (суб вечер),Completed,Team Practice,Eugene Arkhipov,"SATURDAY, MARCH 6, 2021 AT 8 PM - 9:30 PM",SATURDAY,SATURDAY,MARCH,March,6,6,2021,8:00 PM,Duration: 1 hr 30 min,ул. добролюбова д.2 стр. 3,"Eugene Arkhipov, Александр Терентьев, Egor Gorelix, Андрей Шухминов, Alexander Sazzi, Vladimir Yerakhtorin, Vladislav Vereschagin, Gabriel Yegiazarov, Artem Denisov, Konstantin Kologriev",10,"Saturday, March 6, 2021",,55.80771138,37.59891713
